,Open,High,Low,Close,Volume
2026-01-05,480.0,483.3878737925695,476.6121262074305,480.0,29856367.0
2026-01-06,480.0,487.2119782225829,483.55093862632935,485.3814584244561,4969852.0
2026-01-07,485.3814584244561,485.71195797123164,484.0300524808922,484.8710052260619,43505062.0
2026-01-08,484.8710052260619,493.192213275783,490.3563347539087,491.77427401484584,24502043.0
2026-01-09,491.77427401484584,504.6548092268979,503.19584316748694,503.9253261971924,8800541.0
2026-01-12,503.9253261971924,502.724728099605,498.71503671708916,500.7198824083471,53690102.0
2026-01-13,500.7198824083471,499.3074449811968,496.04531865803233,497.67638181961456,50737346.0
2026-01-14,497.67638181961456,506.65376705582594,505.3541314228992,506.00394923936256,9689969.0
2026-01-15,506.00394923936256,515.9233544890285,515.5461410624014,515.7347477757149,5871018.0
2026-01-16,515.7347477757149,518.3474436497889,510.8707095433,514.6090765965445,18223694.0
2026-01-19,514.6090765965445,515.2446358298598,512.0454617689886,513.6450487994242,11459412.0
2026-01-20,513.6450487994242,512.8059841063947,508.0037604628111,510.4048722846029,75520947.0
2026-01-21,510.4048722846029,510.3403545121891,509.1891912552679,509.7647728837285,29603044.0
2026-01-22,509.7647728837285,516.0283806756963,508.7120105397268,512.3701956077116,9875639.0
2026-01-23,512.3701956077116,503.40443965705964,501.5694336200872,502.4869366385734,63818606.0
2026-01-26,502.4869366385734,495.9755422111541,491.7059454855781,493.8407438483661,16301576.0
2026-01-27,493.8407438483661,489.7726268006001,488.5220076015382,489.14731720106914,48378726.0
2026-01-28,489.14731720106914,489.84619449985945,488.3786599319141,489.1124272158868,23787497.0
2026-01-29,489.1124272158868,491.0098452292246,486.1894229803269,488.59963410477576,60030460.0
2026-01-30,488.59963410477576,485.96552076430385,482.2052170909477,484.0853689276258,42362075.0
2026-02-02,484.0853689276258,479.3495414102639,475.5333081586123,477.4414247844381,7210558.0
2026-02-03,477.4414247844381,483.4832039249995,475.2693576128526,479.37628076892605,13966251.0
2026-02-04,479.37628076892605,478.1490929416759,474.96663665838196,476.55786480002894,15012949.0
2026-02-05,476.55786480002894,482.27821868693604,480.2372677403139,481.25774321362496,21167127.0
2026-02-06,481.25774321362496,473.77908517705237,471.152202386138,472.4656437815952,18208313.0
2026-02-09,472.4656437815952,470.24689747456125,465.95438982146084,468.10064364801104,58886493.0
2026-02-10,468.10064364801104,468.2379507896059,462.4169993220874,465.32747505584666,69226272.0
2026-02-11,465.32747505584666,463.5409057576454,458.7527249078503,461.14681533274785,36190863.0
2026-02-12,461.14681533274785,470.54799411483725,467.2004785045814,468.8742363097093,33351061.0
2026-02-13,468.8742363097093,469.57267350196014,463.93419740514184,466.753435453551,44742328.0
2026-02-16,466.753435453551,468.2847386767417,464.6558199238115,466.4702793002766,53568189.0
2026-02-17,466.4702793002766,463.25276061497453,461.590125834616,462.42144322479527,71145585.0
2026-02-18,462.42144322479527,470.9465028353042,469.86067926478125,470.40359105004273,34738154.0
2026-02-19,470.40359105004273,475.94366016815286,473.48225061095684,474.71295538955485,12029521.0
2026-02-20,474.71295538955485,472.18141628129297,470.85964212630006,471.5205292037965,8087494.0
2026-02-23,471.5205292037965,484.0889389183468,479.9594052631496,482.0241720907482,24940401.0
2026-02-24,482.0241720907482,482.84387450436407,480.12161793730536,481.4827462208347,66658245.0
2026-02-25,481.4827462208347,484.35265192377284,481.2695383965502,482.8110951601615,27483622.0
2026-02-26,482.8110951601615,476.557553271173,473.6333236802591,475.09543847571604,61971478.0
2026-02-27,475.09543847571604,476.00785765756797,474.45697118478955,475.23241442117876,77988255.0
2026-03-02,475.23241442117876,478.59923097372564,475.7324728159109,477.1658518948183,23813333.0
2026-03-03,477.1658518948183,488.1527337565517,482.30004139622326,485.2263875763875,51429226.0
2026-03-04,485.2263875763875,493.1722891704324,492.5302472037985,492.85126818711547,44729836.0
2026-03-05,492.85126818711547,493.0454310484633,491.8764091720944,492.46092011027883,7408520.0
2026-03-06,492.46092011027883,494.3825688964169,491.631550034692,493.00705946555445,68008862.0
2026-03-09,493.00705946555445,492.92455694905186,488.06245437194207,490.49350566049696,56990662.0
2026-03-10,490.49350566049696,492.5540889395637,488.5378798527679,490.5459843961658,77178888.0
2026-03-11,490.5459843961658,491.93004215666355,491.42407276493617,491.67705746079986,7512460.0
2026-03-12,491.67705746079986,493.86470631219726,491.68477275370407,492.77473953295066,37547266.0
2026-03-13,492.77473953295066,495.1489680506642,489.5325727516509,492.34077040115756,34530400.0
2026-03-16,492.34077040115756,484.8014489363485,483.413832049333,484.10764049284074,14512020.0
2026-03-17,484.10764049284074,489.93317872721883,489.91655987966016,489.9248693034395,41203166.0
2026-03-18,489.9248693034395,487.1052073834246,483.36680898998,485.2360081867023,65635635.0
2026-03-19,485.2360081867023,489.01904934888114,486.5502057404576,487.7846275446694,67081121.0
2026-03-20,487.7846275446694,494.2336812799767,492.8095944637403,493.5216378718585,7194914.0
2026-03-23,493.5216378718585,502.8991732789047,501.74551289610923,502.32234308750697,6716302.0
2026-03-24,502.32234308750697,506.4575282756004,501.8981188835948,504.1778235795976,18379767.0
