,Open,High,Low,Close,Volume
2026-01-05,580.0,581.5386772183624,578.4613227816376,580.0,60301691.0
2026-01-06,580.0,590.1755398357633,587.6566638976841,588.9161018667237,27298938.0
2026-01-07,588.9161018667237,589.0428181565685,587.1515205576864,588.0971693571274,35357473.0
2026-01-08,588.0971693571274,601.9959132936501,589.6368019840852,595.8163576388677,8849221.0
2026-01-09,595.8163576388677,606.1565970139352,602.3893024117267,604.272949712831,12276325.0
2026-01-12,604.272949712831,610.3183224529963,608.1263461210132,609.2223342870047,78181548.0
2026-01-13,609.2223342870047,607.3296574916951,606.997550562811,607.1636040272531,11851205.0
2026-01-14,607.1636040272531,611.6336385312136,609.551235717692,610.5924371244528,2270001.0
2026-01-15,610.5924371244528,622.519490772986,621.1328799879632,621.8261853804746,49852900.0
2026-01-16,621.8261853804746,623.2283021074661,616.4723332539288,619.8503176806975,3399298.0
2026-01-19,619.8503176806975,630.8264598131877,618.0605670096575,624.4435134114226,39701845.0
2026-01-20,624.4435134114226,635.1450400442343,622.5867683524953,628.8659041983648,69891273.0
2026-01-21,628.8659041983648,623.8533666433773,621.2444199424858,622.5488932929316,45660866.0
2026-01-22,622.5488932929316,630.3251576771678,624.5519700964868,627.4385638868273,29607548.0
2026-01-23,627.4385638868273,620.214136956392,611.9768470384744,616.0954919974332,51793355.0
2026-01-26,616.0954919974332,615.8745603409026,600.0506081827947,607.9625842618486,65564892.0
2026-01-27,607.9625842618486,607.938010007999,604.932883524145,606.435446766072,19490607.0
2026-01-28,606.435446766072,596.2712683004262,594.9893229642347,595.6302956323304,7755536.0
2026-01-29,595.6302956323304,597.3131529000141,591.5772770604433,594.4452149802287,19114380.0
2026-01-30,594.4452149802287,599.6636197196524,594.4784342546907,597.0710269871715,60201463.0
2026-02-02,597.0710269871715,597.7685064945447,592.6664273532201,595.2174669238824,13562817.0
2026-02-03,595.2174669238824,603.0321075677108,602.4505519193009,602.7413297435058,4763779.0
2026-02-04,602.7413297435058,605.2619650610086,601.9667541286706,603.6143595948396,38412646.0
2026-02-05,603.6143595948396,604.7410358428714,602.1416344088144,603.4413351258429,46359378.0
2026-02-06,603.4413351258429,611.1607262703933,596.1417775954174,603.6512519329053,23020996.0
2026-02-09,603.6512519329053,603.2347463908334,598.7266212648253,600.9806838278294,17725535.0
2026-02-10,600.9806838278294,606.3725144924337,600.4480456769671,603.4102800847004,73002057.0
2026-02-11,603.4102800847004,604.6454665630553,603.2967902048418,603.9711283839486,33747976.0
2026-02-12,603.9711283839486,604.4856121029352,601.6548000130533,603.0702060579943,41236300.0
2026-02-13,603.0702060579943,610.2668111379893,606.0691432129264,608.1679771754578,63501716.0
2026-02-16,608.1679771754578,605.5147194800932,595.7322551368766,600.6234873084849,70364823.0
2026-02-17,600.6234873084849,606.1396096010624,605.900266867724,606.0199382343932,35099267.0
2026-02-18,606.0199382343932,615.5942837468713,612.6567276059732,614.1255056764222,75728954.0
2026-02-19,614.1255056764222,618.6780183386245,608.9097033012815,613.793860819953,53951074.0
2026-02-20,613.793860819953,602.137150045711,599.6024513801276,600.8698007129193,31616451.0
2026-02-23,600.8698007129193,604.4287581672081,602.7216953175371,603.5752267423726,25782567.0
2026-02-24,603.5752267423726,598.6518163439898,589.1612153311664,593.9065158375781,20915637.0
2026-02-25,593.9065158375781,599.2885294818265,586.7038129119838,592.9961711969052,66043810.0
2026-02-26,592.9961711969052,586.2784594697459,581.8338772213299,584.0561683455379,74132062.0
2026-02-27,584.0561683455379,582.9619448942656,582.9326907133236,582.9473178037946,78418103.0
2026-03-02,582.9473178037946,588.6963189791495,582.4958508650873,585.5960849221184,27451115.0
2026-03-03,585.5960849221184,594.8511754133476,587.625338225057,591.2382568192023,64590275.0
2026-03-04,591.2382568192023,589.351538727397,586.6161955558847,587.9838671416409,6784973.0
2026-03-05,587.9838671416409,589.280884414499,579.4485376509995,584.3647110327493,56101132.0
2026-03-06,584.3647110327493,592.8835485234921,590.6753659010739,591.779457212283,70399770.0
2026-03-09,591.779457212283,583.1771577293473,581.7219890059202,582.4495733676338,3435367.0
2026-03-10,582.4495733676338,587.2723595895002,587.2273437769493,587.2498516832247,60643696.0
2026-03-11,587.2498516832247,588.9841534716288,580.7193291127612,584.851741292195,47664080.0
2026-03-12,584.851741292195,594.1831080076726,587.0510789366957,590.6170934721841,62409832.0
2026-03-13,590.6170934721841,599.4857580157055,596.2718738118025,597.878815913754,44209016.0
2026-03-16,597.878815913754,597.4283852792115,594.7741649450917,596.1012751121516,14595379.0
2026-03-17,596.1012751121516,602.085507542994,593.8619691263327,597.9737383346634,32449729.0
2026-03-18,597.9737383346634,598.3382022443172,592.1327518449211,595.2354770446192,74495923.0
2026-03-19,595.2354770446192,596.400918240371,588.8505424686076,592.6257303544893,27243818.0
2026-03-20,592.6257303544893,598.7842529672505,596.9570034286883,597.8706281979694,71773785.0
2026-03-23,597.8706281979694,611.5324932524129,603.8864251802129,607.7094592163129,30707349.0
2026-03-24,607.7094592163129,613.3022516103938,612.8906593456406,613.0964554780172,53766378.0
2026-03-25,613.0964554780172,617.5856117275981,607.8948985859851,612.7402551567916,56403298.0
2026-03-26,612.7402551567916,622.0700991127037,617.3766946584244,619.7233968855641,17429051.0
2026-03-27,619.7233968855641,625.5743886556808,622.4708085766241,624.0225986161524,39908921.0
2026-03-30,624.0225986161524,633.0786598818111,629.4026725569693,631.2406662193902,67096075.0
2026-03-31,631.2406662193902,622.6036337169437,622.4709926502303,622.537313183587,37513047.0
2026-04-01,622.537313183587,614.2949587410188,606.1762041010289,610.2355814210239,17005252.0
2026-04-02,610.2355814210239,607.9620140035057,607.0976156284981,607.5298148160019,25279699.0
2026-04-03,607.5298148160019,607.9785546618632,596.4236416921835,602.2010981770234,36532966.0
2026-04-06,602.2010981770234,605.887058053598,603.2933254250539,604.590191739326,29535144.0
2026-04-07,604.590191739326,613.2697803456578,612.9671641781866,613.1184722619222,47807416.0
2026-04-08,613.1184722619222,616.1762964491459,610.5186293461795,613.3474628976627,28061492.0
2026-04-09,613.3474628976627,624.9744912250956,623.8661085047079,624.4202998649017,29845100.0
2026-04-10,624.4202998649017,628.0530583206498,626.9506431113819,627.5018507160158,70427019.0
2026-04-13,627.5018507160158,624.5243290745027,618.7809992562741,621.6526641653884,2984588.0
2026-04-14,621.6526641653884,629.6184966532943,628.3881601113154,629.0033283823049,40003831.0
2026-04-15,629.0033283823049,639.3003499339485,633.8526072469291,636.5764785904388,2481632.0
2026-04-16,636.5764785904388,642.0290651787185,637.630320251876,639.8296927152973,9723047.0
2026-04-17,639.8296927152973,650.1442253335615,642.6495746652117,646.3968999993866,26776015.0
2026-04-20,646.3968999993866,631.117344097344,630.634854359642,630.876099228493,31196927.0
2026-04-21,630.876099228493,638.6359204895914,633.9651294182854,636.3005249539384,10918562.0
2026-04-22,636.3005249539384,640.3196204455104,635.0708132531435,637.6952168493269,26416514.0
2026-04-23,637.6952168493269,640.145279790056,638.6363791822092,639.3908294861326,47993847.0
2026-04-24,639.3908294861326,641.452229675891,637.4562202287475,639.4542249523192,74213002.0
2026-04-27,639.4542249523192,622.4063068947885,620.8712872789786,621.6387970868835,16886781.0
2026-04-28,621.6387970868835,619.5539597561244,619.239198533309,619.3965791447167,62132166.0
2026-04-29,619.3965791447167,627.0681486369615,624.4713973793503,625.7697730081559,78908660.0
2026-04-30,625.7697730081559,633.3831294504283,631.8526428076669,632.6178861290476,31227191.0
2026-05-01,632.6178861290476,634.9800716090266,624.4810491696459,629.7305603893362,69135369.0
2026-05-04,629.7305603893362,634.2189848948562,628.319823928048,631.2694044114521,30872553.0
2026-05-05,631.2694044114521,628.7075052291287,623.817632573984,626.2625689015564,32613058.0
2026-05-06,626.2625689015564,624.7372403249265,624.0420346531698,624.3896374890481,62595786.0
2026-05-07,624.3896374890481,627.5160638351269,624.7605744192888,626.1383191272079,52543852.0
2026-05-08,626.1383191272079,625.6783804703672,618.5305619232134,622.1044711967903,67261548.0
2026-05-11,622.1044711967903,623.8083112040731,618.1275317864067,620.9679214952399,19750431.0
2026-05-12,620.9679214952399,626.8123284536515,616.1751090934744,621.4937187735629,46280248.0
2026-05-13,621.4937187735629,629.769802019269,629.2369372717662,629.5033696455176,36822065.0
2026-05-14,629.5033696455176,628.4135676794576,625.2650287042143,626.839298191836,39239247.0
2026-05-15,626.839298191836,630.0853730981128,624.9998976090724,627.5426353535926,37580614.0
2026-05-18,627.5426353535926,635.2960671091365,634.9376516849912,635.1168593970639,73747110.0
2026-05-19,635.1168593970639,627.9924912516627,626.0775451415419,627.0350181966023,77486764.0
2026-05-20,627.0350181966023,636.224197543962,625.2113275533059,630.7177625486339,33369541.0
2026-05-21,630.7177625486339,634.4580930233863,626.5036730020081,630.4808830126972,55531738.0
2026-05-22,630.4808830126972,630.4140413149563,624.3142298718886,627.3641355934225,78298453.0
