,Open,High,Low,Close,Volume
2026-01-05,155.0,155.1256347983927,154.8743652016073,155.0,65287778.0
2026-01-06,155.0,155.91953951672394,155.88844049909994,155.90399000791194,57002860.0
2026-01-07,155.90399000791194,156.02576233349146,155.3676701133279,155.69671622340968,17026292.0
2026-01-08,155.69671622340968,157.23443181152638,156.20894464839077,156.72168822995857,62988359.0
2026-01-09,156.72168822995857,159.61675679197276,157.81310460821192,158.71493070009234,16049471.0
2026-01-12,158.71493070009234,161.5909402028716,161.28607690226073,161.43850855256616,45895401.0
2026-01-13,161.43850855256616,160.6605330884536,158.97013137097892,159.81533222971626,43748995.0
2026-01-14,159.81533222971626,159.84009676163734,159.5976967504723,159.71889675605482,9479602.0
2026-01-15,159.71889675605482,161.7417597389595,160.64470823868908,161.1932339888243,75605059.0
2026-01-16,161.1932339888243,160.7663188458078,159.90879654082505,160.33755769331643,57861779.0
2026-01-19,160.33755769331643,162.9411247926475,160.09325508441228,161.5171899385299,17364217.0
2026-01-20,161.5171899385299,162.2469286953067,161.23314829160998,161.74003849345834,19697416.0
2026-01-21,161.74003849345834,162.96223272387115,162.53385169971594,162.74804221179355,44783311.0
2026-01-22,162.74804221179355,162.6411865717778,160.37858765235254,161.50988711206517,28762085.0
2026-01-23,161.50988711206517,158.956597948086,158.37157817471504,158.66408806140052,32940696.0
2026-01-26,158.66408806140052,157.73682396376043,156.59526389169847,157.16604392772945,36732584.0
2026-01-27,157.16604392772945,157.868287744608,157.0629641150019,157.46562592980496,56535717.0
2026-01-28,157.46562592980496,159.48266456104594,158.06326171896902,158.77296314000748,4107154.0
2026-01-29,158.77296314000748,160.83897092258644,159.89533133317923,160.36715112788283,45775757.0
2026-01-30,160.36715112788283,159.9754971497486,158.67722401099252,159.32636058037056,54178046.0
2026-02-02,159.32636058037056,156.78090587302108,156.75076563208006,156.76583575255057,25314292.0
2026-02-03,156.76583575255057,158.6443149136536,157.53019090174536,158.08725290769948,78028401.0
2026-02-04,158.08725290769948,158.33415188320618,156.28548104613753,157.30981646467185,30738477.0
2026-02-05,157.30981646467185,158.7391154197493,157.77194268324078,158.25552905149505,68171407.0
2026-02-06,158.25552905149505,158.33333000304924,155.54677553289912,156.94005276797418,55755144.0
2026-02-09,156.94005276797418,155.29094129915447,154.70014256557104,154.99554193236276,55487342.0
2026-02-10,154.99554193236276,155.5169186691526,154.09302005050213,154.80496935982737,21094790.0
2026-02-11,154.80496935982737,155.14472912822757,153.8705519326106,154.50764053041908,66128397.0
2026-02-12,154.50764053041908,155.7269134020222,155.23568070746734,155.48129705474477,29902387.0
2026-02-13,155.48129705474477,155.9027257534524,155.12462459872694,155.51367517608966,32819143.0
2026-02-16,155.51367517608966,156.6220957749839,154.8157596459016,155.71892771044276,48632865.0
2026-02-17,155.71892771044276,157.67489476453827,156.11684631489092,156.8958705397146,13244672.0
2026-02-18,156.8958705397146,159.94107731260422,159.21166423123393,159.57637077191907,78551007.0
2026-02-19,159.57637077191907,159.33014878259735,159.2326194506902,159.28138411664378,46353138.0
2026-02-20,159.28138411664378,158.1167395870467,156.13505295762673,157.12589627233672,18377053.0
2026-02-23,157.12589627233672,158.9774570981776,158.12889470352323,158.55317590085042,16665941.0
2026-02-24,158.55317590085042,154.95080178067556,154.18457042903336,154.56768610485446,51669011.0
2026-02-25,154.56768610485446,155.07275431831812,154.4564986045529,154.7646264614355,33484495.0
2026-02-26,154.7646264614355,152.72490851076986,151.98094215745414,152.352925334112,62526385.0
2026-02-27,152.352925334112,149.60874327952004,149.41215894504168,149.51045111228086,3405313.0
2026-03-02,149.51045111228086,149.91716845891503,147.91745571819925,148.91731208855714,46467502.0
2026-03-03,148.91731208855714,152.18289971275127,149.32894096290957,150.75592033783042,6163121.0
2026-03-04,150.75592033783042,152.20716570682356,150.4701587341214,151.3386622204725,60316301.0
2026-03-05,151.3386622204725,151.65761115772136,151.2429173367193,151.45026424722033,5686788.0
2026-03-06,151.45026424722033,151.57957122785547,151.537707757257,151.55863949255624,48054858.0
2026-03-09,151.55863949255624,151.2976933710933,148.83250833617316,150.06510085363323,55005031.0
2026-03-10,150.06510085363323,151.5135494436362,149.80601023007242,150.6597798368543,52662660.0
2026-03-11,150.6597798368543,151.6686509084319,149.11193627176385,150.39029359009788,27164700.0
2026-03-12,150.39029359009788,150.7322955383064,149.75640148917182,150.2443485137391,48762756.0
2026-03-13,150.2443485137391,152.7673006893861,152.22972368797434,152.49851218868022,59991029.0
2026-03-16,152.49851218868022,151.5874009277018,150.31834708326463,150.9528740054832,42506207.0
2026-03-17,150.9528740054832,151.2245656283725,150.48844518228032,150.8565054053264,48351395.0
2026-03-18,150.8565054053264,149.7105454585468,148.77807332024184,149.24430938939432,8729806.0
2026-03-19,149.24430938939432,149.82485737463324,148.19230980474518,149.0085835896892,55084095.0
2026-03-20,149.0085835896892,150.36099463535584,149.10943274236558,149.7352136888607,23497109.0
2026-03-23,149.7352136888607,152.8083395394706,152.6624942121031,152.73541687578685,53700385.0
2026-03-24,152.73541687578685,153.9755453548254,153.25987671952836,153.6177110371769,63830104.0
2026-03-25,153.6177110371769,152.5148986203118,151.24212090768506,151.87850976399844,73587767.0
2026-03-26,151.87850976399844,153.07737682725997,152.12192021836245,152.5996485228112,29922448.0
2026-03-27,152.5996485228112,154.46478092403132,153.77465017703676,154.11971555053404,20329086.0
2026-03-30,154.11971555053404,156.39626218804045,154.8380186898662,155.61714043895333,5335160.0
2026-03-31,155.61714043895333,157.05967227529865,154.7656644849188,155.91266838010873,39740753.0
2026-04-01,155.91266838010873,156.4780307467259,155.1064649159514,155.79224783133864,33932914.0
2026-04-02,155.79224783133864,156.46926835989362,153.2400983575818,154.8546833587377,77398545.0
2026-04-03,154.8546833587377,155.10213142969317,154.5200298135463,154.81108062161974,17049132.0
2026-04-06,154.81108062161974,157.83367345323816,155.3910943868439,156.61238392004103,11678391.0
2026-04-07,156.61238392004103,158.4005693220999,158.06139158684897,158.23098045447443,16808369.0
2026-04-08,158.23098045447443,160.66434029271468,158.8954978525683,159.7799190726415,16354489.0
2026-04-09,159.7799190726415,158.75617184577337,158.3622547666251,158.55921330619924,37235345.0
2026-04-10,158.55921330619924,162.10743127125667,160.75644430780906,161.43193778953287,19058313.0
2026-04-13,161.43193778953287,159.42585020087108,158.34555902127397,158.88570461107253,54507730.0
2026-04-14,158.88570461107253,159.17549363910322,158.40174184366768,158.78861774138545,55740587.0
2026-04-15,158.78861774138545,161.18166594175833,160.4166773898655,160.7991716658119,29839429.0
2026-04-16,160.7991716658119,160.74267298623062,160.738728927681,160.7407009569558,54790195.0
2026-04-17,160.7407009569558,164.37219248498582,163.6186960170288,163.9954442510073,29713487.0
2026-04-20,163.9954442510073,159.82281838284027,159.5162896737381,159.66955402828918,60637783.0
2026-04-21,159.66955402828918,161.4406779097121,160.82250857050357,161.13159324010783,32245035.0
2026-04-22,161.13159324010783,161.02365429651147,160.4664790860351,160.74506669127328,27417266.0
2026-04-23,160.74506669127328,160.99955333871708,160.70088486257612,160.8502191006466,16133059.0
2026-04-24,160.8502191006466,161.63980268406698,160.4445497756783,161.04217622987264,69426016.0
2026-04-27,161.04217622987264,159.6571169546006,157.9965078737839,158.82681241419226,30907585.0
2026-04-28,158.82681241419226,158.50882961596764,157.691339031988,158.10008432397782,57224460.0
2026-04-29,158.10008432397782,158.85386616424452,157.3989410862732,158.12640362525886,76705341.0
2026-04-30,158.12640362525886,160.56879158192342,160.26770518214724,160.41824838203533,31625849.0
2026-05-01,160.41824838203533,161.10225313169852,160.84190491839448,160.9720790250465,52405564.0
2026-05-04,160.9720790250465,159.77050030417612,159.13256086085855,159.45153058251734,15606497.0
2026-05-05,159.45153058251734,158.68006045026038,157.37058574423105,158.02532309724572,75179381.0
2026-05-06,158.02532309724572,161.10294268895808,158.85419281709653,159.9785677530273,56930263.0
2026-05-07,159.9785677530273,161.18031325695594,159.82014937240993,160.50023131468294,2609003.0
2026-05-08,160.50023131468294,161.12243048002176,160.7049576870018,160.91369408351179,17757040.0
2026-05-11,160.91369408351179,160.8309279225462,160.5578455671544,160.6943867448503,31991761.0
2026-05-12,160.6943867448503,159.64357514219162,158.34133881941736,158.9924569808045,14257042.0
2026-05-13,158.9924569808045,160.0372895386332,159.46277109030038,159.75003031446678,63775575.0
2026-05-14,159.75003031446678,158.75582068938763,157.6190977503972,158.18745921989242,52350158.0
2026-05-15,158.18745921989242,158.7759450002528,156.9164892760148,157.8462171381338,31825833.0
