,Open,High,Low,Close,Volume
2026-01-05,310.0,311.7571003388029,308.2428996611971,310.0,75414100.0
2026-01-06,310.0,315.42086390619914,312.66672889661385,314.0437964014065,71474749.0
2026-01-07,314.0437964014065,318.96183092647624,316.4968688292943,317.7293498778853,75304060.0
2026-01-08,317.7293498778853,319.2480308861522,318.6096623784643,318.92884663230825,2880096.0
2026-01-09,318.92884663230825,323.56288592850626,322.0527243607188,322.80780514461253,30756261.0
2026-01-12,322.80780514461253,323.012396831671,318.213803920651,320.613100376161,55256185.0
2026-01-13,320.613100376161,324.507004375631,321.46812157670524,322.98756297616814,53923821.0
2026-01-14,322.98756297616814,336.6852131153041,331.3462210685324,334.01571709191825,12015667.0
2026-01-15,334.01571709191825,339.3037627455723,339.02263980014453,339.16320127285843,66996302.0
2026-01-16,339.16320127285843,341.3817112634803,335.7161551560268,338.54893320975356,33087640.0
2026-01-19,338.54893320975356,340.2715994054715,339.007099641441,339.63934952345625,37027732.0
2026-01-20,339.63934952345625,339.8946156361916,339.30160138665724,339.5981085114244,66940921.0
2026-01-21,339.5981085114244,338.44912787488727,333.3117615390837,335.8804447069855,68338692.0
2026-01-22,335.8804447069855,332.7238692148014,329.65818833142544,331.19102877311343,50883781.0
2026-01-23,331.19102877311343,333.7188194985144,326.60572266305536,330.1622710807849,62126058.0
2026-01-26,330.1622710807849,322.1561097615518,321.1645085572455,321.66030915939865,2892015.0
2026-01-27,321.66030915939865,321.4458208433392,317.1640865442639,319.30495369380156,63203758.0
2026-01-28,319.30495369380156,319.5460028991133,317.2488980545638,318.39745047683857,67184214.0
2026-01-29,318.39745047683857,325.02224440069904,323.6959330314389,324.359088716069,12356675.0
2026-01-30,324.359088716069,326.1374267249682,319.0165738027811,322.57700026387465,53982996.0
2026-02-02,322.57700026387465,315.51332609612916,313.9916495886414,314.7524878423853,38425691.0
2026-02-03,314.7524878423853,319.84934206211125,318.74403223229336,319.2966871472023,19631957.0
2026-02-04,319.2966871472023,319.5337787093654,314.52271898561094,317.02824884748816,5352214.0
2026-02-05,317.02824884748816,319.09936069252535,316.24191054370374,317.67063561811455,54355263.0
2026-02-06,317.67063561811455,318.4763118565835,315.7437316343786,317.11002174548105,21787303.0
2026-02-09,317.11002174548105,309.55209072003447,307.11500617882007,308.33354844942727,63395288.0
2026-02-10,308.33354844942727,308.76503619298285,307.25937286302246,308.01220452800266,24158515.0
2026-02-11,308.01220452800266,306.9985192299315,299.80340134152266,303.4009602857271,48433264.0
2026-02-12,303.4009602857271,301.74763241853105,301.2864901202751,301.5170612694031,62348918.0
2026-02-13,301.5170612694031,301.9242865479578,301.62048429508997,301.7723854215239,18912586.0
2026-02-16,301.7723854215239,298.89153213382633,295.79450423085484,297.3430181823406,47975556.0
2026-02-17,297.3430181823406,295.07146019077067,289.60200988469416,292.3367350377324,23419897.0
2026-02-18,292.3367350377324,304.3946076125141,297.67235543490114,301.0334815237076,63664492.0
2026-02-19,301.0334815237076,307.31788197621137,304.2803197716044,305.7991008739079,58526516.0
2026-02-20,305.7991008739079,303.17272159359834,302.19335574187346,302.6830386677359,78413476.0
2026-02-23,302.6830386677359,304.8504898881947,299.8333129800776,302.34190143413616,52758892.0
2026-02-24,302.34190143413616,297.3283130476283,296.61819539365604,296.97325422064216,34320708.0
2026-02-25,296.97325422064216,301.3589768236288,300.6034471666756,300.9812119951522,22333128.0
2026-02-26,300.9812119951522,295.9704983310906,295.27226399323905,295.6213811621648,6713199.0
2026-02-27,295.6213811621648,292.81635668502696,290.5914313392586,291.70389401214277,11664001.0
2026-03-02,291.70389401214277,295.64020202885933,291.6966253712575,293.6684137000584,54420967.0
2026-03-03,293.6684137000584,297.800250042921,294.9235032670291,296.36187665497505,7125819.0
2026-03-04,296.36187665497505,303.23755530638726,300.30604225691087,301.77179878164907,12598429.0
2026-03-05,301.77179878164907,300.02187762219967,299.5322565062221,299.7770670642109,6474843.0
2026-03-06,299.7770670642109,297.9706321961177,295.8080587714516,296.88934548378467,20520171.0
2026-03-09,296.88934548378467,291.8509881733101,286.0818689374568,288.96642855538346,42866635.0
2026-03-10,288.96642855538346,287.54250614233484,284.03941331231596,285.7909597273254,71895769.0
2026-03-11,285.7909597273254,284.1182092893307,279.786514689192,281.95236198926136,37400396.0
2026-03-12,281.95236198926136,288.3141761459033,284.06638850328966,286.19028232459647,25511930.0
2026-03-13,286.19028232459647,290.7629059277171,284.77735048656183,287.77012820713946,66886718.0
2026-03-16,287.77012820713946,281.97803590257257,278.1275110591244,280.0527734808485,5503548.0
2026-03-17,280.0527734808485,284.01590317247565,282.096416767636,283.05615997005583,28801589.0
2026-03-18,283.05615997005583,287.9878604826849,284.9173894548165,286.4526249687507,76293979.0
2026-03-19,286.4526249687507,288.4709956004449,283.2255669549413,285.8482812776931,65639417.0
2026-03-20,285.8482812776931,281.6250339722736,281.05918176896796,281.3421078706208,54916829.0
2026-03-23,281.3421078706208,294.7570551340767,285.851569482728,290.30431230840236,43535944.0
2026-03-24,290.30431230840236,296.9399209114746,294.5597025474924,295.7498117294835,4269798.0
2026-03-25,295.7498117294835,299.53456598875215,298.67231751329945,299.1034417510258,6181726.0
2026-03-26,299.1034417510258,302.7029317478474,300.7338371232913,301.71838443556936,5439289.0
2026-03-27,301.71838443556936,310.5597518221483,303.4506585905792,307.00520520636377,18186862.0
2026-03-30,307.00520520636377,312.1399639561782,310.4862163104386,311.3130901333084,21375691.0
2026-03-31,311.3130901333084,312.9116264030785,306.0649148298067,309.4882706164426,35378855.0
2026-04-01,309.4882706164426,311.92087760383714,309.06121468530824,310.4910461445727,53267968.0
2026-04-02,310.4910461445727,308.74004092080423,301.9363260575711,305.33818348918766,14275520.0
2026-04-03,305.33818348918766,304.40932333196025,302.07452910517435,303.2419262185673,57341816.0
2026-04-06,303.2419262185673,300.41078407347726,297.3118996079157,298.86134184069647,66990398.0
2026-04-07,298.86134184069647,304.5651155053481,303.05890816523276,303.81201183529043,7422569.0
2026-04-08,303.81201183529043,309.4185606957057,306.53455824536906,307.9765594705374,68394805.0
2026-04-09,307.9765594705374,312.09689795106993,312.0295670914789,312.0632325212744,49468948.0
2026-04-10,312.0632325212744,319.3513128235792,318.54389871034516,318.94760576696217,37202256.0
2026-04-13,318.94760576696217,318.95747979332987,314.07719181797165,316.51733580565076,61871253.0
2026-04-14,316.51733580565076,321.67294989102885,320.90918257357094,321.2910662322999,38938405.0
2026-04-15,321.2910662322999,325.2801126582405,323.5321823859819,324.4061475221112,32361580.0
2026-04-16,324.4061475221112,328.91780037952987,326.6649769856302,327.79138868258,56457551.0
2026-04-17,327.79138868258,336.3435437669988,332.7685890893671,334.55606642818293,10821437.0
2026-04-20,334.55606642818293,326.9302404779527,323.6216536077569,325.2759470428548,69342864.0
2026-04-21,325.2759470428548,321.9017202612476,319.63665535784577,320.7691878095467,64640623.0
2026-04-22,320.7691878095467,324.33575439914864,317.3233828733463,320.8295686362475,59475661.0
2026-04-23,320.8295686362475,321.4619767890728,320.5329515499688,320.9974641695208,30529068.0
2026-04-24,320.9974641695208,325.6512751122851,323.102148492691,324.37671180248805,15693090.0
2026-04-27,324.37671180248805,324.2824374563523,321.4843855852077,322.88341152078,12688877.0
2026-04-28,322.88341152078,329.92067852476083,327.9534252182146,328.9370518714877,27732334.0
2026-04-29,328.9370518714877,335.7931673618306,333.51169836104424,334.65243286143743,64701639.0
2026-04-30,334.65243286143743,339.3016890662382,338.08317837408896,338.6924337201636,62011150.0
2026-05-01,338.6924337201636,338.37800815599525,334.4873527299479,336.43268044297156,49775541.0
2026-05-04,336.43268044297156,336.6655897985114,336.2646638692198,336.4651268338656,53039740.0
2026-05-05,336.4651268338656,338.36846962741123,335.4172398795317,336.89285475347145,43279258.0
2026-05-06,336.89285475347145,347.7272978600526,344.32178724546674,346.02454255275967,3097996.0
2026-05-07,346.02454255275967,356.73017851359015,355.3814799842989,356.0558292489445,73926775.0
2026-05-08,356.0558292489445,364.01365573486555,360.66023077376826,362.3369432543169,73967803.0
2026-05-11,362.3369432543169,371.5233770699289,368.69161802514196,370.10749754753544,62422713.0
2026-05-12,370.10749754753544,374.74205027943947,371.18432017567477,372.9631852275571,64325142.0
2026-05-13,372.9631852275571,383.38368997881605,381.17487616407266,382.27928307144435,3383640.0
2026-05-14,382.27928307144435,386.66339909403393,385.53273296621876,386.09806603012635,36068385.0
2026-05-15,386.09806603012635,387.8041781285494,381.93344039239565,384.8688092604725,8051865.0
2026-05-18,384.8688092604725,382.754389396347,381.22245535904887,381.98842237769793,31404164.0
2026-05-19,381.98842237769793,374.27987499569275,373.76897438310385,374.0244246893983,8434323.0
2026-05-20,374.0244246893983,373.80976505203597,371.6429481235222,372.7263565877791,23340869.0
2026-05-21,372.7263565877791,369.92342229261146,369.1272286242421,369.5253254584268,2685503.0
2026-05-22,369.5253254584268,371.48659701571887,370.59006674291754,371.0383318793182,12311825.0
