,Open,High,Low,Close,Volume
2026-01-05,195.0,195.02774196506985,194.97225803493015,195.0,79064525.0
2026-01-06,195.0,197.89693778862107,197.46690110050326,197.68191944456217,55175588.0
2026-01-07,197.68191944456217,200.70516402774152,196.49166431785724,198.59841417279938,36761500.0
2026-01-08,198.59841417279938,202.32358658339717,201.81349007397904,202.0685383286881,66437248.0
2026-01-09,202.0685383286881,208.27612273443916,206.868721374192,207.57242205431558,27560098.0
2026-01-12,207.57242205431558,210.98456586199376,208.9175366475867,209.95105125479023,65131845.0
2026-01-13,209.95105125479023,211.27784399266392,210.69774124727786,210.9877926199709,17702852.0
2026-01-14,210.9877926199709,216.16899342801256,212.45913286948226,214.3140631487474,43055392.0
2026-01-15,214.3140631487474,217.21400472325442,215.8915062677552,216.5527554955048,33073264.0
2026-01-16,216.5527554955048,218.77687939658213,217.59814529894723,218.18751234776468,46336333.0
2026-01-19,218.18751234776468,218.7067493228521,217.52511824016858,218.11593378151034,5040267.0
2026-01-20,218.11593378151034,219.60161299181883,216.71378273664445,218.15769786423164,78794548.0
2026-01-21,218.15769786423164,217.687144081695,215.77899047421465,216.73306727795483,49876337.0
2026-01-22,216.73306727795483,217.69828882719625,217.5752304662677,217.63675964673197,23217066.0
2026-01-23,217.63675964673197,216.97945017983565,215.64437579415912,216.31191298699738,76645629.0
2026-01-26,216.31191298699738,214.06029456200054,212.61938086902148,213.339837715511,63468641.0
2026-01-27,213.339837715511,212.97347361501,212.1614433250058,212.5674584700079,47658328.0
2026-01-28,212.5674584700079,209.18214449313848,207.33474675741377,208.25844562527612,62644657.0
2026-01-29,208.25844562527612,211.26003146568993,209.94923629658987,210.6046338811399,20673436.0
2026-01-30,210.6046338811399,211.31750349728662,209.15155622866837,210.2345298629775,77643942.0
2026-02-02,210.2345298629775,212.18859249608346,211.08403507116628,211.63631378362487,76044638.0
2026-02-03,211.63631378362487,215.82493601113518,213.10624829158942,214.4655921513623,20144439.0
2026-02-04,214.4655921513623,214.93130998564473,214.52352644336375,214.72741821450424,68984430.0
2026-02-05,214.72741821450424,217.81215552169942,213.52946866555095,215.6708120936252,47587883.0
2026-02-06,215.6708120936252,216.67467598005334,215.25240871289475,215.96354234647404,6273445.0
2026-02-09,215.96354234647404,216.74211759011897,213.15963335373456,214.95087547192676,64926675.0
2026-02-10,214.95087547192676,216.24848481559508,215.8400590980354,216.04427195681524,5184790.0
2026-02-11,216.04427195681524,215.74850366390035,214.40418143495145,215.0763425494259,35134205.0
2026-02-12,215.0763425494259,217.0591958987401,216.06060746645335,216.55990168259672,75790799.0
2026-02-13,216.55990168259672,215.0891651008082,214.42806883850034,214.75861696965427,11963441.0
2026-02-16,214.75861696965427,215.27103358057462,214.3956882457092,214.83336091314192,63647593.0
2026-02-17,214.83336091314192,216.45891320487274,215.37994491607876,215.91942906047575,62769147.0
2026-02-18,215.91942906047575,218.8472939621135,217.66335728280245,218.25532562245797,75798006.0
2026-02-19,218.25532562245797,218.83921024263645,218.78895001100062,218.81408012681854,28336263.0
2026-02-20,218.81408012681854,217.74431768153195,213.32334428576925,215.5338309836506,6990961.0
2026-02-23,215.5338309836506,221.71035769854345,218.14525100491605,219.92780435172975,5646804.0
2026-02-24,219.92780435172975,215.16803657003027,214.26760151158118,214.71781904080572,2647296.0
2026-02-25,214.71781904080572,214.46763304341277,214.3892057967057,214.42841942005924,53880950.0
2026-02-26,214.42841942005924,211.46286718678735,211.2151602155611,211.33901370117422,72231815.0
2026-02-27,211.33901370117422,212.43857709967713,211.17246863472084,211.805522867199,28844511.0
2026-03-02,211.805522867199,213.472207068422,211.36148434757177,212.41684570799688,69908965.0
2026-03-03,212.41684570799688,213.51571174693112,212.98456738409755,213.25013956551433,24791342.0
2026-03-04,213.25013956551433,219.2363728715508,215.79293924070598,217.5146560561284,24015777.0
2026-03-05,217.5146560561284,215.24710879705393,214.42323761902256,214.83517320803824,25116992.0
2026-03-06,214.83517320803824,211.0703900869064,209.73478087223873,210.40258547957256,44439798.0
2026-03-09,210.40258547957256,208.9730729258899,207.97592777731845,208.47450035160418,32555353.0
2026-03-10,208.47450035160418,208.02002411750541,204.77180963429853,206.39591687590197,77230621.0
2026-03-11,206.39591687590197,205.19082933529234,202.66123386953416,203.92603160241325,36831079.0
2026-03-12,203.92603160241325,209.183772884485,206.16176291230494,207.67276789839497,63247832.0
2026-03-13,207.67276789839497,209.37607172269148,208.91287364197527,209.14447268233337,10704813.0
2026-03-16,209.14447268233337,205.90496779370673,203.74408566228604,204.82452672799639,55376963.0
2026-03-17,204.82452672799639,205.22025379418457,201.74515575420273,203.48270477419365,31461504.0
2026-03-18,203.48270477419365,205.0596517824268,204.11265874313912,204.58615526278297,16497054.0
2026-03-19,204.58615526278297,205.81489392690787,203.5888353680764,204.70186464749213,13319247.0
2026-03-20,204.70186464749213,206.11453854442442,206.0350691541629,206.07480384929366,63585037.0
2026-03-23,206.07480384929366,212.10179469253984,211.74554614652754,211.9236704195337,48048559.0
2026-03-24,211.9236704195337,213.10666975245547,211.2830730907058,212.19487142158064,65072616.0
2026-03-25,212.19487142158064,208.61927620801606,207.2730866015923,207.94618140480418,57160409.0
2026-03-26,207.94618140480418,207.9903563370394,204.73717787648687,206.36376710676313,22717501.0
2026-03-27,206.36376710676313,208.79472987934358,205.74761419776448,207.27117203855403,8851803.0
2026-03-30,207.27117203855403,211.47021053732317,208.62213529981602,210.0461729185696,15045697.0
2026-03-31,210.0461729185696,209.57235657955187,208.28139157616772,208.9268740778598,50120511.0
2026-04-01,208.9268740778598,209.91867755340675,209.10186333374426,209.5102704435755,74851397.0
2026-04-02,209.5102704435755,205.7794955369389,204.75997234674975,205.26973394184432,26101438.0
2026-04-03,205.26973394184432,206.03910193944,205.50115313244277,205.77012753594138,38181576.0
2026-04-06,205.77012753594138,208.1605967853518,207.02493973117953,207.59276825826566,4825896.0
2026-04-07,207.59276825826566,213.49149132296998,212.1054715660843,212.79848144452714,12427148.0
2026-04-08,212.79848144452714,213.64116012840879,213.58842454928242,213.6147923388456,6876872.0
2026-04-09,213.6147923388456,218.1525784212404,215.73243393586185,216.94250617855113,21397196.0
2026-04-10,216.94250617855113,219.7087904230185,218.58697038208226,219.14788040255038,33935646.0
2026-04-13,219.14788040255038,219.33177829732003,218.56694668040743,218.94936248886373,67969098.0
2026-04-14,218.94936248886373,222.113235569194,220.52069172634714,221.31696364777056,17099203.0
2026-04-15,221.31696364777056,230.63886667906868,224.76036908800748,227.69961788353808,67244261.0
2026-04-16,227.69961788353808,229.54550736899165,227.17481564985655,228.3601615094241,64419437.0
2026-04-17,228.3601615094241,235.52100824147905,231.93078523283722,233.72589673715814,50719461.0
2026-04-20,233.72589673715814,228.29488590652343,227.5469216017208,227.92090375412212,4887698.0
2026-04-21,227.92090375412212,234.22444645516822,231.9137993436682,233.0691228994182,54764241.0
2026-04-22,233.0691228994182,233.57028801243442,230.89847194723072,232.23437997983257,14417420.0
2026-04-23,232.23437997983257,236.81157256829843,234.41599055249046,235.61378156039444,73140328.0
2026-04-24,235.61378156039444,236.5845223357759,235.6193339038611,236.1019281198185,22167958.0
2026-04-27,236.1019281198185,229.31372530430028,228.59865008678545,228.95618769554287,24910282.0
2026-04-28,228.95618769554287,229.11393953055494,229.01711018774824,229.0655248591516,4887296.0
2026-04-29,229.0655248591516,229.33761969180185,228.35315720443745,228.84538844811965,69084285.0
2026-04-30,228.84538844811965,234.37302795195185,234.21449168913878,234.29375982054532,58861493.0
2026-05-01,234.29375982054532,233.435465096727,230.78777197652556,232.11161853662628,26733272.0
2026-05-04,232.11161853662628,230.73738137277985,228.68139946267638,229.70939041772812,70209364.0
2026-05-05,229.70939041772812,225.64717062951033,224.62821207025857,225.13769134988445,53908238.0
2026-05-06,225.13769134988445,228.2279435683012,225.01564726095762,226.62179541462942,24371392.0
2026-05-07,226.62179541462942,223.33001712129635,222.44652184753483,222.8882694844156,71070841.0
2026-05-08,222.8882694844156,220.52992147060388,217.43282446734617,218.98137296897502,6032654.0
2026-05-11,218.98137296897502,222.7891258387736,221.03453511343753,221.91183047610556,36218900.0
2026-05-12,221.91183047610556,224.36883500041364,223.64932646387587,224.00908073214475,25277458.0
2026-05-13,224.00908073214475,227.7179537346816,226.9971954919837,227.35757461333264,60231611.0
2026-05-14,227.35757461333264,224.54095915961526,223.8772054000299,224.20908227982258,76087004.0
2026-05-15,224.20908227982258,225.8727132340902,221.58695744788986,223.72983534099004,50076248.0
2026-05-18,223.72983534099004,223.59044880281246,222.80225394849518,223.19635137565382,13748768.0
2026-05-19,223.19635137565382,218.53152809930435,217.64405716284722,218.08779263107579,64005983.0
2026-05-20,218.08779263107579,223.04564782398404,220.9194662605512,221.98255704226762,31718818.0
2026-05-21,221.98255704226762,224.871414544221,224.37862869438231,224.62502161930166,38591531.0
2026-05-22,224.62502161930166,224.80680218826487,224.2722205326625,224.53951136046368,64994533.0
