,Open,High,Low,Close,Volume
2026-01-05,175.0,175.70343591039278,174.29656408960722,175.0,60075712.0
2026-01-06,175.0,178.75729821402206,178.75109231656666,178.75419526529436,16372528.0
2026-01-07,178.75419526529436,180.1986505854842,180.0708966147006,180.1347736000924,73829506.0
2026-01-08,180.1347736000924,183.8903104702829,179.11538867301735,181.50284957165013,48695565.0
2026-01-09,181.50284957165013,184.30316085034357,183.2634948779352,183.78332786413938,69658103.0
2026-01-12,183.78332786413938,184.08892108031816,183.50700762344164,183.7979643518799,27722525.0
2026-01-13,183.7979643518799,183.76252156763934,182.97686334615616,183.36969245689775,40963185.0
2026-01-14,183.36969245689775,187.6167537635786,186.41995727719282,187.0183555203857,66674115.0
2026-01-15,187.0183555203857,187.58846418339945,185.9005718479534,186.74451801567642,65813565.0
2026-01-16,186.74451801567642,187.50220225868435,185.80473563639907,186.6534689475417,48571160.0
2026-01-19,186.6534689475417,187.41527860421024,186.09733501188373,186.756306808047,78767936.0
2026-01-20,186.756306808047,188.94829089520172,186.4800135935702,187.71415224438596,19562548.0
2026-01-21,187.71415224438596,188.62109045755707,183.50808779986775,186.0645891287124,61488206.0
2026-01-22,186.0645891287124,185.9282148424174,185.52875965651373,185.72848724946556,69506574.0
2026-01-23,185.72848724946556,183.62704231149394,183.02834661741025,183.3276944644521,42057648.0
2026-01-26,183.3276944644521,181.65931918422976,179.54233150638677,180.60082534530827,73425912.0
2026-01-27,180.60082534530827,183.94648210633176,183.1710298892728,183.55875599780228,55520377.0
2026-01-28,183.55875599780228,180.8090820702781,178.1145180608107,179.4618000655444,73894820.0
2026-01-29,179.4618000655444,180.82084833547555,180.13264693054026,180.4767476330079,23882940.0
2026-01-30,180.4767476330079,181.08808016186993,180.8688041814517,180.97844217166082,40580196.0
2026-02-02,180.97844217166082,178.1043406650208,177.68762390033316,177.89598228267698,50665285.0
2026-02-03,177.89598228267698,180.40907941547079,178.17258741776777,179.29083341661928,60327846.0
2026-02-04,179.29083341661928,178.0314949394593,177.60462664430472,177.818060791882,19687991.0
2026-02-05,177.818060791882,176.10806498660963,175.30741801197678,175.7077414992932,41509310.0
2026-02-06,175.7077414992932,176.1566952056781,175.15474571606745,175.65572046087277,33061293.0
2026-02-09,175.65572046087277,174.6292727411348,174.38307148069617,174.5061721109155,32272855.0
2026-02-10,174.5061721109155,174.76907239278916,173.8062555556731,174.28766397423112,48316696.0
2026-02-11,174.28766397423112,169.5380206155834,169.31888257010186,169.42845159284263,12679043.0
2026-02-12,169.42845159284263,168.22926330413495,168.1370164270647,168.18313986559983,57498298.0
2026-02-13,168.18313986559983,170.69223732636846,168.61960747472745,169.65592240054795,24470291.0
2026-02-16,169.65592240054795,170.1804850146561,169.6290253126809,169.9047551636685,52763061.0
2026-02-17,169.9047551636685,172.53197233979077,169.34733782873403,170.9396550842624,62072820.0
2026-02-18,170.9396550842624,176.1904002159626,175.66524332000535,175.92782176798397,79921522.0
2026-02-19,175.92782176798397,174.902253314088,174.38254517921638,174.6423992466522,56496748.0
2026-02-20,174.6423992466522,177.23738327937372,176.54364194826906,176.8905126138214,53195209.0
2026-02-23,176.8905126138214,182.66592690461823,180.72346964663342,181.69469827562583,69411050.0
2026-02-24,181.69469827562583,180.9175839959601,176.99247922138827,178.95503160867418,41043896.0
2026-02-25,178.95503160867418,174.369989586479,173.7201779443264,174.0450837654027,9456985.0
2026-02-26,174.0450837654027,171.47637922685072,169.5393218564293,170.50785054164,25544744.0
2026-02-27,170.50785054164,170.60177090922508,167.30413378390483,168.95295234656496,60865527.0
2026-03-02,168.95295234656496,169.41512312462427,167.9927982047552,168.70396066468973,29381509.0
2026-03-03,168.70396066468973,171.3433463735727,168.37781167642126,169.86057902499698,22521013.0
2026-03-04,169.86057902499698,169.91652300496315,168.44054829072445,169.1785356478438,3514542.0
2026-03-05,169.1785356478438,170.71474981450368,170.57442027868055,170.6445850465921,39735088.0
2026-03-06,170.6445850465921,170.80377426658367,170.23374732738347,170.51876079698357,17135763.0
2026-03-09,170.51876079698357,170.39224675061112,169.17194979594976,169.78209827328044,77785788.0
2026-03-10,169.78209827328044,171.31906421965715,170.08980569696456,170.70443495831086,45951994.0
2026-03-11,170.70443495831086,167.92164243997487,166.0508342746721,166.9862383573235,67489314.0
2026-03-12,166.9862383573235,168.64137920996012,167.03269618310043,167.83703769653027,37383985.0
2026-03-13,167.83703769653027,167.7865885997975,167.70367920168147,167.7451339007395,38595773.0
2026-03-16,167.7451339007395,170.14610726168758,167.7671187906421,168.95661302616483,16315679.0
2026-03-17,168.95661302616483,170.625104722728,169.3489918161091,169.98704826941855,26440805.0
2026-03-18,169.98704826941855,171.62381967789455,170.07238231074805,170.8481009943213,23765239.0
2026-03-19,170.8481009943213,168.47569459614851,165.94215035167053,167.20892247390952,26586222.0
2026-03-20,167.20892247390952,169.94469556922337,167.43548719545612,168.69009138233974,17527000.0
2026-03-23,168.69009138233974,173.09372866260497,171.18865585118607,172.14119225689552,77532173.0
2026-03-24,172.14119225689552,175.4473099568388,175.1788821082131,175.31309603252595,72337892.0
2026-03-25,175.31309603252595,175.48833584027017,174.7799673788404,175.1341516095553,12569320.0
2026-03-26,175.1341516095553,175.00894993266536,174.817306429395,174.91312818103017,71448631.0
2026-03-27,174.91312818103017,176.35135712044155,175.36162208730997,175.85648960387576,69001666.0
2026-03-30,175.85648960387576,176.9892742387308,173.37321794585768,175.18124609229423,21391451.0
2026-03-31,175.18124609229423,173.52913434019683,173.01149482634958,173.2703145832732,36045468.0
2026-04-01,173.2703145832732,173.92360013643224,173.2614522665716,173.59252620150193,61047560.0
2026-04-02,173.59252620150193,171.47927005436543,170.39163187196334,170.93545096316439,58378562.0
2026-04-03,170.93545096316439,170.4473743634844,170.09034120110113,170.26885778229277,79960088.0
2026-04-06,170.26885778229277,172.74663874796528,172.4613587577105,172.6039987528379,38264673.0
2026-04-07,172.6039987528379,178.5555860385035,176.04265212598196,177.29911908224273,19920169.0
2026-04-08,177.29911908224273,179.30189514228928,178.63620799499145,178.96905156864037,73087566.0
2026-04-09,178.96905156864037,182.63271544708394,180.12019526240184,181.3764553547429,72706570.0
2026-04-10,181.3764553547429,186.0277886073293,181.00418591478942,183.51598726105937,2605409.0
2026-04-13,183.51598726105937,185.54167223781104,183.04540839740696,184.293540317609,11462743.0
2026-04-14,184.293540317609,185.61533386572523,183.21250411515854,184.41391899044189,13377787.0
2026-04-15,184.41391899044189,187.7817630921969,186.1107640526734,186.94626357243516,23827621.0
2026-04-16,186.94626357243516,188.88799902212355,185.16187473581198,187.02493687896776,43892167.0
2026-04-17,187.02493687896776,190.3412226799133,188.45421755750772,189.3977201187105,37280122.0
2026-04-20,189.3977201187105,186.65522168773094,186.56239967540438,186.60881068156766,22057988.0
2026-04-21,186.60881068156766,189.71078358385125,185.02638509038746,187.36858433711936,77306159.0
2026-04-22,187.36858433711936,191.11832858524127,188.71406982449236,189.9161992048668,7809041.0
2026-04-23,189.9161992048668,190.3980072339891,187.7233612628065,189.0606842483978,8155579.0
2026-04-24,189.0606842483978,192.0911637760695,188.5639580583166,190.32756091719304,69511983.0
2026-04-27,190.32756091719304,187.4330885489847,187.10820417101013,187.27064635999741,60544068.0
2026-04-28,187.27064635999741,186.85706717474645,184.28536042868095,185.5712138017137,34027216.0
2026-04-29,185.5712138017137,187.62397658723611,185.34568595170597,186.48483126947104,35957164.0
2026-04-30,186.48483126947104,190.81746975843336,189.2690630228686,190.04326639065098,52837727.0
2026-05-01,190.04326639065098,191.7411940676809,186.83841312328508,189.289803595483,71058877.0
2026-05-04,189.289803595483,186.57699638211437,185.22586427020127,185.90143032615782,3132658.0
2026-05-05,185.90143032615782,188.30247130973652,187.8985372371867,188.1005042734616,54316857.0
2026-05-06,188.1005042734616,191.1557165037215,189.31136255015312,190.2335395269373,39877058.0
2026-05-07,190.2335395269373,190.05390476040662,189.57948710025977,189.8166959303332,19434167.0
2026-05-08,189.8166959303332,191.89178585369416,191.85496459615268,191.87337522492342,27177127.0
2026-05-11,191.87337522492342,194.79221049175624,193.60523995186765,194.19872522181194,55811239.0
2026-05-12,194.19872522181194,192.80657324024497,192.48818522141312,192.64737923082905,15881178.0
2026-05-13,192.64737923082905,193.01839591243103,192.9734337608588,192.9959148366449,75135852.0
2026-05-14,192.9959148366449,192.13509965768148,191.10681042114086,191.62095503941117,67111328.0
2026-05-15,191.62095503941117,193.31187394009473,190.3386148798397,191.8252444099672,17590661.0
2026-05-18,191.8252444099672,192.98725560272862,191.93557625182257,192.4614159272756,71475474.0
2026-05-19,192.4614159272756,192.4019958257294,190.909206783211,191.6556013044702,11456807.0
2026-05-20,191.6556013044702,193.62325166502222,193.2513799250424,193.4373157950323,31342048.0
2026-05-21,193.4373157950323,196.8292223099295,196.2977391011549,196.5634807055422,6684346.0
2026-05-22,196.5634807055422,199.04360478681258,195.1817276667898,197.1126662268012,19824559.0
