,Open,High,Low,Close,Volume
2026-01-05,245.0,246.05519369599602,243.94480630400398,245.0,39248225.0
2026-01-06,245.0,244.2654606924553,243.96688746523074,244.11617407884302,51729314.0
2026-01-07,244.11617407884302,245.42088646982705,243.88750059851498,244.65419353417101,75224626.0
2026-01-08,244.65419353417101,248.84994943985387,246.430811069364,247.64038025460894,66910193.0
2026-01-09,247.64038025460894,248.83381730319286,248.4640331693878,248.64892523629032,12509308.0
2026-01-12,248.64892523629032,247.87365728629536,245.3984786107795,246.63606794853743,38108021.0
2026-01-13,246.63606794853743,244.62453875709508,243.6590266985482,244.14178272782164,29696893.0
2026-01-14,244.14178272782164,250.3791020946099,248.91102214538319,249.64506211999654,15027415.0
2026-01-15,249.64506211999654,253.47919863914652,250.385222313061,251.93221047610376,57291772.0
2026-01-16,251.93221047610376,250.1638085792391,248.82251258349626,249.49316058136768,44124829.0
2026-01-19,249.49316058136768,251.96313257173017,248.17297486580543,250.0680537187678,56149428.0
2026-01-20,250.0680537187678,252.45825484471277,250.69759311360582,251.5779239791593,26673161.0
2026-01-21,251.5779239791593,251.12715084493107,249.96313092830104,250.54514088661605,73279027.0
2026-01-22,250.54514088661605,250.9413884082505,250.5409435450609,250.7411659766557,7688505.0
2026-01-23,250.7411659766557,247.1837728651375,245.13023836988125,246.15700561750938,11190617.0
2026-01-26,246.15700561750938,242.14964935057816,241.0299792217362,241.58981428615718,73414944.0
2026-01-27,241.58981428615718,244.5472773670184,241.19482917863735,242.87105327282788,32245806.0
2026-01-28,242.87105327282788,245.69802278548812,242.6308831981672,244.16445299182766,16389772.0
2026-01-29,244.16445299182766,244.57883836816157,242.2063157189135,243.39257704353753,59405223.0
2026-01-30,243.39257704353753,244.5139902677271,244.33622983004378,244.42511004888544,75913944.0
2026-02-02,244.42511004888544,242.2196032736647,240.48098876204926,241.35029601785698,18990019.0
2026-02-03,241.35029601785698,245.61665417801706,244.8641289964186,245.24039158721783,21033129.0
2026-02-04,245.24039158721783,247.65136881372695,247.45381840505655,247.55259360939175,26783762.0
2026-02-05,247.55259360939175,247.89909762929477,247.60515011897525,247.752123874135,79951716.0
