,Open,High,Low,Close,Volume
2026-01-05,90.0,90.24541712836181,89.75458287163819,90.0,77919444.0
2026-01-06,90.0,90.8020325484051,90.11629228300757,90.45916241570633,27248428.0
2026-01-07,90.45916241570633,91.06596261366677,91.01495080258287,91.04045670812482,25687412.0
2026-01-08,91.04045670812482,91.54388563287378,91.05030939309327,91.29709751298353,27037671.0
2026-01-09,91.29709751298353,91.17428733035565,90.86502931035257,91.01965832035411,12247166.0
2026-01-12,91.01965832035411,90.38317657827577,90.04113072340849,90.21215365084213,26284844.0
2026-01-13,90.21215365084213,90.1761038803498,89.16684753052776,89.67147570543878,24467918.0
2026-01-14,89.67147570543878,89.42001761271997,89.10102133976805,89.26051947624401,63102764.0
2026-01-15,89.26051947624401,89.4797209903465,89.37017139047913,89.42494619041281,71508278.0
2026-01-16,89.42494619041281,89.81025053245443,89.66467374155235,89.73746213700339,41612346.0
2026-01-19,89.73746213700339,89.80488344911468,89.2223760877955,89.51362976845509,37838965.0
2026-01-20,89.51362976845509,89.56457342675402,89.41296689777703,89.48877016226552,5866491.0
2026-01-21,89.48877016226552,89.56601716666565,89.49685634650224,89.53143675658394,66509701.0
2026-01-22,89.53143675658394,89.43697501493543,89.41767916904308,89.42732709198926,30954973.0
2026-01-23,89.42732709198926,89.94209433825293,89.47376196050183,89.70792814937738,40201625.0
2026-01-26,89.70792814937738,89.9450874039018,89.85722287719028,89.90115514054604,32660900.0
2026-01-27,89.90115514054604,89.80191723243453,88.99616861358183,89.39904292300818,79481228.0
2026-01-28,89.39904292300818,89.5237953853814,89.37063028371448,89.44721283454794,52767708.0
2026-01-29,89.44721283454794,89.4327525916952,89.36906756148376,89.40091007658948,7455500.0
2026-01-30,89.40091007658948,90.09892388547287,89.5857797823986,89.84235183393574,79013975.0
2026-02-02,89.84235183393574,90.04107173594981,89.41191519095908,89.72649346345445,76647571.0
2026-02-03,89.72649346345445,89.74681199260165,89.49367634367174,89.6202441681367,65601398.0
2026-02-04,89.6202441681367,90.16072204999632,89.51213867550713,89.83643036275173,77917127.0
2026-02-05,89.83643036275173,89.85803132339574,89.69508183814783,89.77655658077178,51186747.0
2026-02-06,89.77655658077178,89.3544149662554,89.34526739287281,89.34984117956411,42617672.0
2026-02-09,89.34984117956411,89.87971438952316,89.62973164515263,89.7547230173379,37026034.0
2026-02-10,89.7547230173379,90.20048248425638,89.78718879516558,89.99383563971098,28542780.0
2026-02-11,89.99383563971098,90.31663210760242,90.09823072987264,90.20743141873753,44905257.0
2026-02-12,90.20743141873753,90.31038507585384,90.03931757734378,90.17485132659881,55218280.0
2026-02-13,90.17485132659881,89.74349066765927,89.53537620296291,89.63943343531109,18502140.0
2026-02-16,89.63943343531109,90.08967578382779,89.78127322234802,89.9354745030879,29165194.0
2026-02-17,89.9354745030879,90.55536061205785,90.46997715421011,90.51266888313398,56060570.0
2026-02-18,90.51266888313398,90.00134655136921,89.81938995682788,89.91036825409854,27457746.0
2026-02-19,89.91036825409854,90.43308017119594,90.30435208142848,90.36871612631221,34219685.0
2026-02-20,90.36871612631221,90.88228338259805,90.88085270459507,90.88156804359656,23092438.0
2026-02-23,90.88156804359656,90.43474984917383,90.34487115113812,90.38981050015597,72705984.0
2026-02-24,90.38981050015597,90.54867509167066,90.25058595126909,90.39963052146987,15038530.0
2026-02-25,90.39963052146987,89.97353211018017,89.82197528236756,89.89775369627387,48095003.0
