,Open,High,Low,Close,Volume
2026-01-05,115.0,115.9410795118335,114.0589204881665,115.0,44864503.0
2026-01-06,115.0,114.92423447048297,114.61866413149225,114.77144930098761,44776761.0
2026-01-07,114.77144930098761,117.10945841940726,115.6657400640997,116.38759924175348,10820939.0
2026-01-08,116.38759924175348,117.42852943377147,116.2696021665106,116.84906580014103,13252265.0
2026-01-09,116.84906580014103,117.51885864531252,116.96379159328524,117.24132511929888,12115084.0
2026-01-12,117.24132511929888,118.82521675644395,118.38963047975773,118.60742361810084,42143513.0
2026-01-13,118.60742361810084,117.61120309469365,117.02449974363444,117.31785141916404,71432593.0
2026-01-14,117.31785141916404,118.40506704907615,116.9799310464593,117.69249904776773,40679027.0
2026-01-15,117.69249904776773,120.73396007928845,119.25121557757306,119.99258782843076,68394480.0
2026-01-16,119.99258782843076,121.06710179337985,120.04503467309372,120.55606823323679,73817939.0
2026-01-19,120.55606823323679,122.56906822155169,120.64723942280388,121.60815382217778,29446927.0
2026-01-20,121.60815382217778,121.56809887179955,120.91936999670287,121.24373443425121,56667620.0
2026-01-21,121.24373443425121,121.22957532059233,120.20992049724818,120.71974790892025,46219214.0
2026-01-22,120.71974790892025,120.79843211333367,120.26320060129935,120.53081635731651,42728057.0
2026-01-23,120.53081635731651,119.22838257172184,117.97742675489808,118.60290466330996,74119783.0
2026-01-26,118.60290466330996,117.17979798512188,116.96307688445312,117.0714374347875,34788758.0
2026-01-27,117.0714374347875,115.68417736705692,115.44284963742419,115.56351350224055,18385082.0
2026-01-28,115.56351350224055,114.59144466149361,113.61889100340566,114.10516783244964,38413885.0
2026-01-29,114.10516783244964,113.08564549073857,112.60173903293081,112.84369226183469,27786480.0
2026-01-30,112.84369226183469,112.28056663779766,112.13657782235599,112.20857223007683,16726965.0
2026-02-02,112.20857223007683,111.48813037518501,110.7747807006569,111.13145553792096,4463208.0
2026-02-03,111.13145553792096,114.25274735806111,113.63226299868013,113.94250517837062,25664022.0
2026-02-04,113.94250517837062,114.5307320625003,113.77244833840732,114.15159020045381,66640059.0
2026-02-05,114.15159020045381,114.80446633642214,112.9755856914322,113.89002601392717,73113032.0
2026-02-06,113.89002601392717,112.69923418145639,112.43719656632418,112.56821537389028,3981908.0
2026-02-09,112.56821537389028,112.69597240254426,112.45745082002726,112.57671161128576,68563816.0
2026-02-10,112.57671161128576,113.27923330551594,112.65923424028979,112.96923377290287,30830701.0
2026-02-11,112.96923377290287,113.36073671529498,111.65202673563134,112.50638172546316,57330358.0
2026-02-12,112.50638172546316,113.26224253537596,113.24452612608941,113.25338433073269,64543732.0
2026-02-13,113.25338433073269,113.4196144464004,111.84589805710416,112.63275625175228,22175934.0
2026-02-16,112.63275625175228,112.13297350081928,112.00791755017198,112.07044552549563,15538302.0
2026-02-17,112.07044552549563,111.85197754632918,110.53892765493615,111.19545260063266,48739632.0
2026-02-18,111.19545260063266,112.71330077115302,111.75851531719057,112.2359080441718,64180926.0
2026-02-19,112.2359080441718,112.2962985287144,110.7027849840247,111.49954175636955,49160748.0
2026-02-20,111.49954175636955,113.00212436887165,111.19702462442484,112.09957449664824,23437512.0
2026-02-23,112.09957449664824,113.59541379840837,112.49854024055315,113.04697701948076,77642080.0
2026-02-24,113.04697701948076,112.66738664785302,111.23437030685054,111.95087847735178,44079812.0
2026-02-25,111.95087847735178,112.64044943284411,111.09225030565217,111.86634986924814,57619819.0
2026-02-26,111.86634986924814,111.14795360024522,110.01339159904981,110.58067259964751,77317957.0
2026-02-27,110.58067259964751,111.23690172278828,109.66395231775184,110.45042702027006,24145708.0
2026-03-02,110.45042702027006,111.42379795459196,111.16169856816371,111.29274826137784,18141339.0
2026-03-03,111.29274826137784,113.39338540648376,112.16560130205986,112.7794933542718,14626727.0
2026-03-04,112.7794933542718,112.67902729107038,112.50110133546286,112.59006431326662,25058318.0
2026-03-05,112.59006431326662,113.11490751356843,112.08244200128087,112.59867475742465,8709332.0
2026-03-06,112.59867475742465,112.43812734931828,111.55986055553018,111.99899395242423,29973439.0
2026-03-09,111.99899395242423,111.18120975848149,110.59445204376854,110.88783090112501,62738589.0
2026-03-10,110.88783090112501,112.35796274210287,110.3350046509602,111.34648369653154,63184465.0
2026-03-11,111.34648369653154,111.85695546300438,110.92768931147857,111.39232238724148,36182333.0
2026-03-12,111.39232238724148,113.92115855392791,113.51994532041326,113.72055193717058,38536331.0
2026-03-13,113.72055193717058,114.4014919654678,113.43823767492832,113.91986482019806,75495540.0
2026-03-16,113.91986482019806,112.66093845025466,110.98855066243044,111.82474455634255,53014693.0
2026-03-17,111.82474455634255,112.76123067766984,112.4917468214057,112.62648874953777,51179195.0
2026-03-18,112.62648874953777,113.29162371691783,111.68899199743566,112.49030785717675,39770533.0
2026-03-19,112.49030785717675,112.31874297633989,112.18681782801868,112.25278040217928,43792871.0
2026-03-20,112.25278040217928,113.36498303572446,112.73534393453863,113.05016348513155,69049102.0
2026-03-23,113.05016348513155,114.16142769272373,113.26535030296317,113.71338899784345,15343855.0
2026-03-24,113.71338899784345,115.42729017937064,114.23260033175343,114.82994525556204,64090981.0
2026-03-25,114.82994525556204,115.32968238028752,114.58452655724659,114.95710446876706,79880464.0
2026-03-26,114.95710446876706,115.82933313367096,115.4743930759575,115.65186310481423,15633512.0
2026-03-27,115.65186310481423,116.1800515361563,115.18389240887461,115.68197197251546,2661944.0
2026-03-30,115.68197197251546,117.19226755025856,116.58267569123122,116.88747162074489,46198308.0
