,Open,High,Low,Close,Volume
2026-01-05,560.0,560.3034327813002,559.6965672186998,560.0,30808016.0
2026-01-06,560.0,568.0790324666135,566.8666491178275,567.4728407922205,12304562.0
2026-01-07,567.4728407922205,563.4210747950526,559.2285602718002,561.3248175334264,75317487.0
2026-01-08,561.3248175334264,564.7074561100441,562.1169925814999,563.412224345772,6007374.0
2026-01-09,563.412224345772,570.8344865896785,570.5030566127303,570.6687716012044,47523385.0
2026-01-12,570.6687716012044,572.418957829236,571.0775276088398,571.7482427190379,28343926.0
2026-01-13,571.7482427190379,573.6439757384172,570.1833088303537,571.9136422843854,27627657.0
2026-01-14,571.9136422843854,580.8005944423137,579.8275392564158,580.3140668493647,14461289.0
2026-01-15,580.3140668493647,586.6777988695883,583.39535378256,585.0365763260742,29782494.0
2026-01-16,585.0365763260742,581.7582966564695,580.0793176742719,580.9188071653707,37309173.0
2026-01-19,580.9188071653707,581.6251052906015,579.7158576981602,580.6704814943809,75569148.0
2026-01-20,580.6704814943809,581.1815926448529,580.7475500382938,580.9645713415733,57426381.0
2026-01-21,580.9645713415733,581.9382491406471,580.3875144062698,581.1628817734585,23701522.0
2026-01-22,581.1628817734585,588.489609883489,586.1172673818487,587.3034386326689,53283358.0
2026-01-23,587.3034386326689,576.7273116415819,575.8101591127248,576.2687353771533,39861859.0
2026-01-26,576.2687353771533,570.3814487523979,569.8124938353052,570.0969712938515,63547956.0
2026-01-27,570.0969712938515,567.7667433871414,566.9443968859661,567.3555701365538,30205030.0
2026-01-28,567.3555701365538,566.5304279148726,565.5816339854924,566.0560309501825,34593753.0
2026-01-29,566.0560309501825,571.1886152290755,570.7786943848629,570.9836548069692,66654343.0
2026-01-30,570.9836548069692,568.3048899957181,567.186493322347,567.7456916590326,59251991.0
2026-02-02,567.7456916590326,565.336420895935,555.9791820823197,560.6578014891273,20074543.0
2026-02-03,560.6578014891273,572.5001802079289,569.8131505577653,571.1566653828471,49222429.0
2026-02-04,571.1566653828471,573.0559742902813,571.8317185569767,572.443846423629,56343225.0
2026-02-05,572.443846423629,572.1984163303277,571.5073632376611,571.8528897839944,11224277.0
2026-02-06,571.8528897839944,562.8649691104653,561.5278987711457,562.1964339408055,66812744.0
2026-02-09,562.1964339408055,559.7632660961223,559.3756723527002,559.5694692244113,61586553.0
2026-02-10,559.5694692244113,565.090573640161,564.2228510677035,564.6567123539322,35865726.0
2026-02-11,564.6567123539322,565.3542883828231,559.7821038000166,562.5681960914198,3613955.0
2026-02-12,562.5681960914198,564.7798789937517,560.129398664674,562.4546388292129,15872512.0
2026-02-13,562.4546388292129,558.3272278846395,556.4399915792468,557.3836097319431,7034971.0
2026-02-16,557.3836097319431,560.1696847058989,559.5558805370973,559.8627826214981,67201349.0
2026-02-17,559.8627826214981,555.2429983954175,554.5339742835044,554.888486339461,30104750.0
2026-02-18,554.888486339461,568.2715882019891,563.8915580895002,566.0815731457446,64670026.0
2026-02-19,566.0815731457446,567.459977209675,563.0672775778377,565.2636273937563,12257668.0
2026-02-20,565.2636273937563,565.9203143303323,563.6938962777149,564.8071053040236,17635118.0
2026-02-23,564.8071053040236,570.0304048800484,565.5260059973829,567.7782054387156,55400337.0
2026-02-24,567.7782054387156,565.5162593833741,565.1277211631891,565.3219902732816,38073811.0
2026-02-25,565.3219902732816,568.9253923280844,566.3033900937287,567.6143912109065,64818252.0
2026-02-26,567.6143912109065,562.3254052109431,556.247065206734,559.2862352088385,31981956.0
2026-02-27,559.2862352088385,549.7814477095138,547.7255376874333,548.7534926984736,56579485.0
2026-03-02,548.7534926984736,545.2972790197618,545.0029866556106,545.1501328376862,50913920.0
2026-03-03,545.1501328376862,549.3446352394948,548.5373685495507,548.9410018945227,24930517.0
2026-03-04,548.9410018945227,554.0314863273965,548.2395552826821,551.1355208050393,36723396.0
2026-03-05,551.1355208050393,549.0704560349348,548.1506753543886,548.6105656946617,41612446.0
2026-03-06,548.6105656946617,546.5979003358974,543.9871003260185,545.292500330958,27960887.0
2026-03-09,545.292500330958,541.1139233235269,539.5120259758496,540.3129746496883,43149400.0
2026-03-10,540.3129746496883,539.8936343318743,538.05914141196,538.9763878719172,24614427.0
2026-03-11,538.9763878719172,537.7677224271262,536.6549986439414,537.2113605355338,39683727.0
2026-03-12,537.2113605355338,545.8406534340183,543.8964788969888,544.8685661655036,73076788.0
2026-03-13,544.8685661655036,546.3364668397659,542.5753557988038,544.4559113192848,32852433.0
2026-03-16,544.4559113192848,536.6963214829593,535.2226506919296,535.9594860874445,22961953.0
2026-03-17,535.9594860874445,542.6020632264448,541.7306271339834,542.1663451802141,56639028.0
2026-03-18,542.1663451802141,541.4846571134755,541.0006570144652,541.2426570639703,56288748.0
2026-03-19,541.2426570639703,541.2352021484455,536.9037816708178,539.0694919096317,52181268.0
2026-03-20,539.0694919096317,549.725193676424,546.8466642952604,548.2859289858422,18268510.0
2026-03-23,548.2859289858422,552.5741729232798,548.7360088662263,550.655090894753,22059394.0
2026-03-24,550.655090894753,559.6838495480821,556.1648427583735,557.9243461532278,15434640.0
2026-03-25,557.9243461532278,559.5223522778768,557.8069026985148,558.6646274881958,37149177.0
2026-03-26,558.6646274881958,557.2147014716694,557.0240534869766,557.119377479323,65771225.0
2026-03-27,557.119377479323,562.3257545000884,560.9769705946344,561.6513625473614,40338309.0
2026-03-30,561.6513625473614,566.3457263938226,563.3361757315147,564.8409510626686,40856859.0
2026-03-31,564.8409510626686,561.815911590101,561.2604241754559,561.5381678827785,33126215.0
2026-04-01,561.5381678827785,562.4306357646471,562.2751918604929,562.35291381257,76456829.0
2026-04-02,562.35291381257,560.7897952651141,558.4789746985888,559.6343849818514,68405817.0
2026-04-03,559.6343849818514,557.8351434770989,556.723604948115,557.279374212607,66970412.0
2026-04-06,557.279374212607,568.2953700710228,563.6474695693099,565.9714198201664,24643090.0
2026-04-07,565.9714198201664,574.5751637454717,572.2399883492398,573.4075760473557,46511845.0
2026-04-08,573.4075760473557,577.842035673502,575.8953962223248,576.8687159479134,75276188.0
2026-04-09,576.8687159479134,584.051565192072,579.8027722658125,581.9271687289422,51266326.0
2026-04-10,581.9271687289422,588.9686335552691,584.8873744472284,586.9280040012487,13356782.0
2026-04-13,586.9280040012487,585.453421397024,584.4360363663803,584.9447288817022,65235849.0
2026-04-14,584.9447288817022,590.4763865335319,587.091750221429,588.7840683774805,75575002.0
2026-04-15,588.7840683774805,600.4865988751892,597.0574038422817,598.7720013587355,70477104.0
2026-04-16,598.7720013587355,595.4428140612918,594.9346311865745,595.1887226239331,7771712.0
2026-04-17,595.1887226239331,602.3982385529639,600.2212307025516,601.3097346277577,74311526.0
2026-04-20,601.3097346277577,590.0759031155194,587.2432344456672,588.6595687805933,13737018.0
2026-04-21,588.6595687805933,591.1187645837848,587.6116228031364,589.3651936934606,45877102.0
2026-04-22,589.3651936934606,594.5324675153447,591.081288784316,592.8068781498304,7168394.0
2026-04-23,592.8068781498304,596.1314798152532,592.5639929662725,594.3477363907629,55895381.0
2026-04-24,594.3477363907629,596.8498175157082,596.182327574622,596.5160725451651,65174271.0
2026-04-27,596.5160725451651,585.0039825916396,583.1390350640894,584.0715088278645,54468802.0
2026-04-28,584.0715088278645,587.7582939649498,586.8720800496818,587.3151870073158,10644157.0
2026-04-29,587.3151870073158,596.317477881061,594.3045662644668,595.3110220727639,65397403.0
2026-04-30,595.3110220727639,605.403679458328,603.299373216724,604.351526337526,54034523.0
2026-05-01,604.351526337526,606.9230463505704,600.6566985848514,603.7898724677109,42491724.0
2026-05-04,603.7898724677109,601.4960550275778,600.2399337915458,600.8679944095618,22926501.0
2026-05-05,600.8679944095618,600.5432073247525,600.3558352060695,600.449521265411,26149034.0
2026-05-06,600.449521265411,606.2476104945032,605.4302300866983,605.8389202906008,33755668.0
2026-05-07,605.8389202906008,610.0668230747883,606.6336018384977,608.350212456643,20555866.0
2026-05-08,608.350212456643,611.473296155116,606.0930898177478,608.7831929864319,76516157.0
2026-05-11,608.7831929864319,619.5243020937149,618.0009328301757,618.7626174619453,13814957.0
2026-05-12,618.7626174619453,617.6669273943481,615.0069565874538,616.336941990901,38353477.0
2026-05-13,616.336941990901,624.0654214997321,620.3430051547732,622.2042133272527,10292005.0
2026-05-14,622.2042133272527,617.7684925566085,614.2490110041648,616.0087517803867,11557706.0
2026-05-15,616.0087517803867,620.6274800576914,618.2097430886824,619.4186115731869,63548776.0
2026-05-18,619.4186115731869,618.248149731718,614.82943931119,616.538794521454,75692880.0
2026-05-19,616.538794521454,606.348131343816,604.8764830580685,605.6123072009423,6668710.0
2026-05-20,605.6123072009423,610.6948463471175,608.812891656174,609.7538690016457,70758342.0
2026-05-21,609.7538690016457,617.3276596080228,616.1418604395025,616.7347600237626,66215197.0
2026-05-22,616.7347600237626,622.414273135044,616.4461173208566,619.4301952279503,35234324.0
