,Open,High,Low,Close,Volume
2026-01-05,640.0,644.4581847869005,635.5418152130995,640.0,49623905.0
2026-01-06,640.0,641.469014107648,632.4324235215936,636.9507188146208,47173471.0
2026-01-07,636.9507188146208,632.639190567381,629.801396094282,631.2202933308315,4592316.0
2026-01-08,631.2202933308315,633.242896562736,624.085435880015,628.6641662213755,51697913.0
2026-01-09,628.6641662213755,634.384764320162,633.8190526395126,634.1019084798373,61009476.0
2026-01-12,634.1019084798373,645.0760461425656,633.3956535900974,639.2358498663315,48619069.0
2026-01-13,639.2358498663315,635.2006802888887,629.4021604555852,632.301420372237,69042893.0
2026-01-14,632.301420372237,663.2175133488506,661.1960137920444,662.2067635704475,67829577.0
2026-01-15,662.2067635704475,678.9564739431044,666.7668808769886,672.8616774100465,56331101.0
2026-01-16,672.8616774100465,686.9413200857043,672.0354163216623,679.4883682036833,42801245.0
2026-01-19,679.4883682036833,691.8151950422332,686.1011383924908,688.958166717362,36538588.0
2026-01-20,688.958166717362,701.1628678550691,692.5794365000194,696.8711521775442,56045191.0
2026-01-21,696.8711521775442,689.0027879771667,686.0120211698652,687.5074045735159,79734507.0
2026-01-22,687.5074045735159,706.6358954377035,698.9374426868301,702.7866690622668,53535568.0
2026-01-23,702.7866690622668,696.6636323077207,684.6507201799752,690.657176243848,55440239.0
2026-01-26,690.657176243848,691.8794296014248,685.9216896058965,688.9005596036607,53079500.0
2026-01-27,688.9005596036607,677.7661627583562,670.8182714185745,674.2922170884653,45099658.0
2026-01-28,674.2922170884653,670.0351927498164,669.1303321405471,669.5827624451817,74405854.0
2026-01-29,669.5827624451817,676.4142236352947,672.4251652037354,674.419694419515,14299755.0
2026-01-30,674.419694419515,664.7313229454885,663.4600681145735,664.095695530031,67040040.0
2026-02-02,664.095695530031,659.1643338211628,656.0398070579196,657.6020704395412,42483087.0
2026-02-03,657.6020704395412,693.4418261930871,670.763052872243,682.102439532665,51558083.0
2026-02-04,682.102439532665,680.669705418945,671.5478527994188,676.1087791091819,61828066.0
2026-02-05,676.1087791091819,690.4192930375964,681.2080295429664,685.8136612902814,3821367.0
2026-02-06,685.8136612902814,669.7845856512313,665.0304627057426,667.4075241784869,68657978.0
2026-02-09,667.4075241784869,682.7925141097335,680.6795067086998,681.7360104092166,55230681.0
2026-02-10,681.7360104092166,697.1879504730555,683.5846953978751,690.3863229354653,32235640.0
2026-02-11,690.3863229354653,698.6644086986521,695.9216945150047,697.2930516068284,3578315.0
2026-02-12,697.2930516068284,710.1696802007675,704.3335548538532,707.2516175273104,42981642.0
2026-02-13,707.2516175273104,708.6270941087419,705.9454804797012,707.2862872942216,58424721.0
2026-02-16,707.2862872942216,714.001788627249,712.3179963973653,713.1598925123071,47447478.0
2026-02-17,713.1598925123071,711.01472653936,706.3884855565309,708.7016060479455,57961553.0
2026-02-18,708.7016060479455,714.604106109421,707.1302552457611,710.867180677591,55377177.0
2026-02-19,710.867180677591,719.9532431827128,712.0564243581622,716.0048337704375,62945797.0
